id,item_name,category,price,item_count
60215,25 Scudetto + EXTRA Artischocken,"Pizza klein + Extras PIZZA (27), Baguettes",8.6,1
767798,Chicken Avocado + Fries + Add Feta,Burger + Side Dishes + AF Feta,11.9,1
254281,"0,1 Glas Rotkäp. + Halbtrocken","Sekt und Champagner + Zwangsabfrage 0,2 Rotkäppchen, 0,75 Rotkäppchen",3.8000000000000056,78
827374,Grüner Salon Kochbuch,Kochbuch,38.36538461538465,52
755744,Pizza 4 saisons + Burrata,Pizzas + Supplements,12.96,1
566477,Black Macchiato,Spezialitäten,4.2,4
982209,20. Phad Thai - Garnelen,Hauptgerichte,7.5,23
133852,Samosa Chaat,STREET FOOD.,6.899999999999999,173
1453297,38 Lammsuflaki,Extras,15.5,6
1199645,Paté maison,Kleine Speisen,9.5,12
454859,Camembert rôti frites,FORMULES MIDI,10.5,33
1371090,"Franziskaner Hefeweizen 0,5l",Biere,5.0,107
1162821,Williams Birne Scheibel4cl,Schnäps,7.0,2
1617551,Wonder Waffel + Rote Grütze + Erdbeer + KEINE TOPPINGS + KEIN SPECIAL + KEIN EIS,WonderWaffel + AF Soßen + AF Früchte + AF Toppings + AF Specials + AF 2 Eis,6.1000000000000005,1
1815525,27. Hähnchen Schnitzel mit Champignon in Rahmsauce mit Pommes,MENU,5.810526315789473,19
487407,(101) Eisbecher + + African Vanilla + + Sizilianische Pistazie + + salted caramel,Eis + AF Eis (3-3) + AF Eis (3-3) + AF Eis (3-3),4.9,2
708482,Strawberry Milkshake,Juice & Shake,6.0,6
767443,Mittlerer Becher + Himbeerpüree + Aktionstopping,Becher + Abfrage Toppings + Abfrage Toppings,4.9,2
1805338,Latte mit Sirup + Haselnusssirup,Kaffee + Extras,4.9,2
1176455,Menü Cheeseburger + Pepsi,Burger–Menüs + Getränke,9.678082191780822,219
1162048,Pizza Vegan 30 + Rucola Extra Pizza + Mais Extra Pizza,Pizza 30Ø + AF Pizza 20/26/30 optional + AF Pizza 20/26/30 optional,9.0,1
603369,Heiße Schokolade + Ohne Sahne,Heisse Getränke + AF Sahne,3.9,5
431518,Kürbiskernparfait Menu,Menü,9.0,6
1785228,Färse 2 Kugeln + Ohne* + Banane+ + Erdbeere*1,Dessert + AF Eis 1 + Eis Zusatz + Eis Zusatz,4.0,3
544336,"Peterstaler Medium 0,75l.",Scheune AFG,3.5,10
669880,Flat White + To Go + Kuhmilch + Freiburg Cup,Heiß-Getränke + Getränke + Getränke + Getränke,5.0,1
319447,1 Kugel + Schoko + Nerds,EIS + Abfrage Eissorten + Abfrage Eistoppings,1.6,2
64394,"Schorle 0,4l*",AF Maracuja_,3.9,4
646782,"Bitter Lemnos 0,4 cl",AFG,3.6,1
1916590,Lasagne + Käse extra,Aus dem Ofen + Optionalabfrage Zutatenliste extra/ohne,8.0,1
1485668,8 Sal.-Sch.-.Champ.-Papr. (Normal) + 9 Peperoni 1€,"Pizza ""Normal"" + AF Extra ""Normal"" 1€",9.5,7
60828,Schnitzel Schaf + Joghurt-Dressing,Schwein + ZAF Salatdressing,13.5,6
40920,"Belgian Waffle + Erdbeermarmelade + Banane + Zimt - Zucker + — + , + .",Waffeln + AF Soßen + AF Früchte + AF Streussel + AF Specials + AF Eiscreme/ Frische Sahne + AF Informationen,4.9,1
277526,Liguori  Pasta Bio,Italien Pasta,3.599999999999998,31
42736,Strongbow Cider 0.5,Bier Faß,4.928571428571431,238
48473,"Moric Blaufränkisch 0,1",Rotwein,7.0,2
674200,Nougat Zopf,Zöpfe...,6.488983050847458,59
782880,Chuck Norris (A) + 6 Stück (Aktion),Shots C-F Aktion + AF zwang Shots Aktion,12.5,1
467940,Ente keule,Gans,15.899999999999993,70
173073,Avo. Macho 100g** Menü + Kein Extra + Süss Frit. + Chili-Limetten-Mayo + Grevensteiner* + Pfand + --------,"Avocado Macho* Menü + AF Extras + Beilagen* + Dips* + AFG* + Pfand eingenommen + Milkshakes 0,3*",14.450000000000001,3
1031578,Green Alternative Milk Tea + Strawberry # + Tapioca + Soy Drink + 1 * Topping + 50% Sugar,Iced Fruity Tea + Flavoring + Topping + Topping Amount & Special + Topping Amount & Special + Sweetness & Temp.,5.1000000000000005,1
1907113,Balvenie 2cl,Whiskey,3.888888888888889,9
1843981,Pastis4cl,Aperitifs,4.482758620689655,261
1170265,Heimat und Herz Emaille Becher,Heimat & Herz Eigene Herstellung,8.800000000000004,27
39525,Grabender Seestern,Seestern,16.9,2
1736619,Figureo + 75cl3900,Bier / Wein + Abfrage Wein,39.0,2
1231746,"Manti Rind 1,5 + mit Knoblauch + Trüffelcreme. + Hirtenkäse. + Jalapeno",Hauptgänge + Abfrage für Manti + Abfrage Topping + Abfrage Topping + Abfrage Topping,13.8,1
769778,Süsskartoffel + Aioli,Fries + Saucen,3.9,3
4385,"cuvee 0,1",Offene Weine,2.6,3
913641,Espresso mit Vanilleeis,Kalte Getränke,4.5,2
1719807,Wrap Falafel + Salat alles* #1 + Sesam + Mitnahme,Wrap + AF Wrap + AF Sauce + AF Inhouse/Mitnahme,3.6629098360655736,488
848995,Schoko-Muffin,Kuchen,2.426470588235294,119
663527,"Bardolino 0,1 l",Roséweine,4.9,4
2008115,Profitteroles,Nachspeise,5.0,4
392510,5er + ToGo mit Tüte + Lookma Spezial + MI Vollmilch Schoko + TI Brownies + TI Oreo + TI Lotus Kekse + FI Bananen,Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Topping + Abfrage Früchte,5.1000000000000005,1
1012543,Espresso Solo,Kaffee & Tee,1.7000000000000002,24
1087705,Dürüm + Ohne Mais + Cocktail + Hier essen,Kebab & Dürüm + A_Zutaten + Saucen + Sonstiges,11.5,2
785475,"4. Hensen - Ofenrohr 0,3l",Biere vom Hahn,4.800000000000003,45
900669,09 Der Bacon Love + Bacon-Chilli-Käse-Pommes + Pattie + Jalapeño-Mango Sauce + Ohne Extra Sauce,Burger + Beilagen + AF Burger Extras + Abfrage Burger Sauce gratis + Abfrage Burger Sauce,23.0,1
651193,Zanderfilet,Fisch gerichte,14.658227848101266,79
1266991,Jägermeister,Kurze 2cl,1.6333333333333333,120
1808612,Friedhats            22.-,Retail,21.9,10
1006712,Schnitzel Otto* + ohne Beilage* + Joghurt-Dressing*,Schnitzel Gerichte (MG) + Beilagen (MG) + AF Dressing (MG),14.9,1
138707,Tee in der Kanne,Kaffee / Tee,6.5,34
431740,Linsensuppe klein,Menü,8.0,58
504039,"Orangensaft 0,3",Kaltgetränke,3.78,5
1319233,P.Piccante + Knoblauch + Gorgonzola,Pizza / Focaccia + AF Pizza + AF Pizza,13.5,1
32786,T35 Guava Yoghurt + Größe XL + Normal,Yoghurt + Abfrage Göße + Abfrage Zucker,5.5,1
179164,Test Druck,Test Druck,0.0,3
113529,Individuell mit Fleisch + Burrito + Hähnchen + K-Mix + Sour Cream + Mais + Ohne + ---,Individuell + AF Grundlage + AF Fleisch + AF Füllung + AF Soße + AF Extra Vitamine + AF Fleisch Extra + AF Speziale,7.3500000000000005,8
621231,3er-Mix + Shawarma + Kafta + Merguez + Reis* + Knoblauch–Sauce + Keine Sauce + Inhouse,Platte + Platte + Platte + Platte + AF Beilage + AF Sauce + AF Extras + AF Inhouse/Mitnahme,12.5,2
733363,Schnitzel Menü + Hollandaise HG + Pommes Frites + Mayonese BL + Wackelpudding Rot,Hauptgericht Menü + Afz Hauptgericht Soßen + Beilagen + AFZ Beilagensoße nicht FK + Nachtisch,12.5,1
1057337,Almhüttn-Burger + Helles Dinkel + Kartoffel-Wedges* + Sweet-Chili-Sauce* + Kein Extra,BEEF Burger + 1.AF Zwang bei ALLEN Burgern (außer Big Size) + 2.AF Zwang bei ALLEN Burgern + 3.AF Zwang bei ALLEN Burgern + 4. AF OPTIONAL bei ALLEN Burgern,11.700000000000001,1
1533852,Botucal Reserva Exclusiva 2cl,RUM,4.5,2
918919,"Rhabarberschorle 0,2",Säfte & Schorlen,2.180952380952381,21
1633087,"Achtele 0,125l",Wein Glasweise,2.5,1
996,"Burger Baukasten + Wolkebrötchen + Rindfleisch + ! Speck** + ! Ei !! + Kein Belag* + ! Zwiebeln, Brat + Gurke, eingelegt + Salat* + BBQ-Soße*",Burger Baukasten + AF Brötchen + AF Hauptbelag + AF Beilage ohne preis + AF Beilage ohne preis + AF Beilage 1 2 Stück frei wählbar. sonst je +0.50€ + AF Beilage 2 frei wählbar. keine Anzahlbegrenzung + AF Beilage 2 frei wählbar. keine Anzahlbegrenzung + AF Beilage 2 frei wählbar. keine Anzahlbegrenzung + AF Saucen frei wählbar. keine Anzahlbegrenzung,8.5,1
1437020,"Saftschorle 0,3l",Softdrinks,3.895384615384619,455
1569339,Rösti Ziegenkäse,Frühstück,13.89999999999999,46
1573680,Deutsch Italienisches Frühstück,Frühstück,10.9,3
2044679,Nacho Burger Menü + Pommes Menü + FB-Spezial + Fanta Glasflasche,Menü + Beilagen + Saucen + Getränke,12.466666666666667,9
1069454,Süßkartoffel Menü + - + Eistee Peach,Menü + Saucen + AFG,5.0,1
378733,Brunch Musclé + Café américain + Pancakes sirop d’érable + CHICKEN Le Bobo * + — + Frites Nature. + -,FORMULES + Articles pour Formules + Articles pour Formules + BURGERS* + Cuisson Burgers + ACCOMPAGNEMENTS + ACCOMPAGNEMENTS,27.0,1
1492571,Calvados Toutain Hors d‘Age 4cl,Digestif,10.0,4
665940,Wonder Waffel + Nutella + Erdbeere. + Keine Toppings + Kinderriegel + Bueno White + BumBum Eis + Mit Sahne,wonderwaffel + AF Soßen + AF Früchte + AF Toppings + AF Specials + AF Specials + AF 2 Eis + AF Sahne,9.1,1
1964787,Lachsfilet + Von Grill + Gemüse / Kartoffel,Fisch + 🚫Gargrad/Soße + 🚫Beilagen,17.5,22
1884526,Green Tea + Mango + Rainbow + 1 * Topping + Standard,Iced Fruity Tea + Flavoring + Topping + Topping Amount & Special + Sweetness & Temp.,4.799999999999999,18
522191,"Güstrower naturell 0,25 l",Alkoholfrei,2.5,8
241356,Nüssli,Spirituosen,4.0,14
1376280,Atlantic Ale,Biere,3.6,20
387258,"Grauburgunder halbtr.0,2",Weißweine,4.6000000000000005,5
1552916,DOS mas,Schnäpse,1.9923076923076921,39
1161668,extra,Onigirazu,1.0,165
837390,Rivella Rot,Abfrage Rivella,4.5,5
1280608,Chery Medium,APERITIVO,5.0,2
633418,Kindereis/Sahne + Vanille + Vanille,"Desserts + Zwangsabfrage Heiße Beeren, Gem.Eis, Kindereis,2Kugeln Eis + Zwangsabfrage Heiße Beeren, Gem.Eis, Kindereis,2Kugeln Eis",3.0,2
1314476,Flat White + Sojamilch,Coffee & Co + OPTIONS Kaffeegetränke,3.6416666666666653,24
1636164,Little Louie + Brioche + Süßkartoffelpommes + Keine Sauce weil Salat,Burger / Burritos + AF Burger Brötchen Glutenfrei + AF Burger / Burrito Beilage + AF Soßen,15.900000000000002,8
812771,"Radler 0,3l + sauer",Bier + AF Weinschorle,2.32,5
1883092,Kleiner Hunger + Orange,Frühstück + AF Saftschorle,4.7,2
85709,Canapé - 2.50 € *,Favoriten,2.5,263
1979623,Großer Salat,Salate,7.59754464285714,672
999290,Big Wagyu Take Away + Normal #2 + Normal #2 + keine Extras + ohne Beilage + —,TAKE AWAY & MENÜ + AF 1 Burger Brot + AF 1 Burger Brot + AF 3 Burger Zusatz + AF 4 Burger Beilagen + AF Dressing,29.5,1
104216,Malbec,Flaschenweine Rot,23.5,1
777650,Absinth,Brände,4.0,36
1388770,M17 Ente gebacken mit Champignons,Mittags-gerichte,9.0,28
760666,Café arabica dose,Café 250 gr,11.0,1
1389631,Saint James vieux,Rhum & Rum,7.0,2
1387271,23 Rindfleisch Chop Suey,Fleisch Gerichte,11.5,10
214177,Pommes + rot/weiß,Für den kleinen Hunger + AF Pommes,3.0,15
589685,Opéra,Pâtisseries,3.199999999999995,80
213750,F 56,Familienpizza,17.0,3
75615,8er + Auf die Hand + Lookma Spezial + MI Bueno Schokolade + TI Brownies + FI Himbeeren,Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Früchte,6.1000000000000005,3
2060831,Medaillons Pilzrahm + Kein Salat + Bratkartoffeln,Schweinemedaillons + Nichts + Nichts,19.2,2
814155,Johannesbeer,Getränke diverse,0.0,2
1577023,47 Kebab + —————— + Tzatziki + ————————— + Hähnchen Kebab,Kebab + Ohne + Saucen + Topping 1 + Fleisch,4.2,1
1221616,8er + ToGo ohne Tüte + Lookma Spezial + MI Weiße Schokolade + MI Vollmilch Schoko + TI Oreo + FI Heidelbeeren,Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Melt it + Abfrage Top It + Abfrage Fruit It,6.9,2
276569,Lieblingsfrühstück + Avocadoo + Tomatenscheiben + Rührei + Käse 2scheiben + 2Brotscheiben + Gurkenscheiben,Frühstück + Baukasten Lieblingsfrühstück + Baukasten Lieblingsfrühstück + Baukasten Lieblingsfrühstück + Baukasten Lieblingsfrühstück + Baukasten Lieblingsfrühstück + Baukasten Lieblingsfrühstück,17.3,1
1037113,Peperoni v. Grill,Warme Vorspeisen,5.5,48
758685,8er + ToGo ohne Tüte + Lookma Spezial + MI Vollmilch Schoko + MI Raffaello Sosse + TI Oreo + FI Himbeeren,Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Soße + Abfrage Topping + Abfrage Früchte,6.9,1
1355700,Wolfsbarsch,Sonntagsessen,14.9,1
540266,Champignons Garnelen Medl,Entrantes,8.8325,8
960029,Eggs on Toast + mit Chutney,Herzhaft + Abfrage Extras Herzhaft,6.141666666666668,12
1251300,Bacardi 4Y 2cl,Rum,3.0,6
1386783,Das kleine Kreuz 2018 Flasche,Deutschland Rings,49.0,2
1154828,Tee TEAM,TEAM,1.0,4
1451486,Extra Bio Ei,Extras,1.9000000000000001,7
1953661,8er + Auf die Hand + Vollmilch Schoko + MI Vollmilch Schoko + TI Lotus Kekse + FI Bananen,Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Top It + Abfrage Fruit It,5.9,1
902073,Mozarella-Sticks + Ketchup + Mayonnaise,Finger Food + Dip‘s + Dip‘s,3.3000000000000003,2
433406,Beerdigung Familie Weiß,Mittagsmenü,16.0,35
1524740,"Sekt mix 0,10l",Sekt / Sekt Mix,3.5,13
1643979,Yarim Tavuk Sis,VOM GRILL,8.7,10
1329188,Amaretto Likör,Likör,8.0,14
1761283,Maispoularda + Pommes Frites + Morchel-Sossa,Fiirfleisch + Beilagen + Saucen,34.0,2
2029285,18 Paien Constantin,Weisswein CH Wallis,70.605,2
1516886,Aperol spritz,Wein*,7.700000000000017,132
1495518,Active O2 Wild Berry,Getränke,2.2,1
1083119,Feudo Grillo 1dl,Weisswein offen,5.5,5
820020,William lawsons,Apéritifs,4.5,63
887436,Vin pichet 50cl,Été 2021,16.0,4
349312,Sprudelig,AF Wasser Purezza,0.0,3
882759,Entrecote Lady 160g + Medium + Beilagensalat + Steakfries Beilage,Steaks + Abfrage Gargrad (Zwang) + Beilagen & Saucen + Beilagen & Saucen,24.7,1
1288984,Hühnerbrustfilet überbackene + Kroketen,Überbackenes + Beilange,13.200000000000001,2
1572584,Kinder-Frühstück,Frühstück,8.5,28
1324201,Cashew / Amandes,Apero Snack,4.799999999999999,17
884165,"Kirsch Saft 0,2",Säfte,2.1583333333333337,12
1114752,"0,5 Helles",1 Biere,2.7999999999999985,38
960935,Syrah Sampietrana,Italien Diverse,13.0,4
882332,Divers. Shakes,Shakes,5.969008264462812,484
2025867,TH Green Milk Tea - S + Milk. + Tapioca Boba + With Ice,Milk - S + Milchsorte + Boba + Toppings,7.9,1
755661,Flammkuchen Ziege,Pizza&Flammkuchen,12.899999999999988,55
317100,Putenbrustbraten + —,takeAway essen + AF Verpackung,7.581818181818182,11
1682558,Medaillons Kruste + mit Bratkartoffeln,Aktuelle Speisen + AF Beilagen / Texte,16.5,2
1788539,Espresso Brasil 250g,Kaffee ToGo und Kaffeebohnen,7.400000000000001,14
1190834,Kebabteller + Hähnchen Kebabteller + Tzatziki + Forty Seven + —————— + Hirtenkäse,Kebab + Fleisch + Saucen + Saucen + Ohne + Topping 1,7.4,1
1599690,BEER Corona *,BAR VIP,6.5,899
885646,0.5  Traubensaft gespritzt,Säfte,3.771212121212129,132
1317937,Milchkaffee. + Hafer.,Kaffee und Espresso + AF Milchsorten,3.0,17
165853,78 Ente rot Curry,Entenfleisch,9.571766917293246,266
847043,1/2 Ente + Rosenkohl + Klöße + Rotkohl,Fleischies + Beilagen + Beilagen + Beilagen,22.900000000000002,3
1292448,Pinot Noir Elfingen 1dl,Offenweine,12.799999999999999,4
66015,8er + Auf die Hand + Lookma Spezial + MI Vollmilch Schoko + TI Mandeln + TI Pistazien + FI Heidelbeeren,Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Früchte,5.9,1
306157,"Fritz Kola OHNE Z. 0,33","AFG 0,33",2.8,13
137434,14.90 Entrée ++ Plat + Oeuf Mayonnaise. + Brochette poulet.,"Formule ++ Menu + Entrées Formules + 14,90 choix plat",14.9,1
1189881,Coupe 2 parfums + Noix coco + Vanille,Gelato + Choix parfum + Choix parfum,4.5,1
631694,Meshka #2 + Zaatar + NO ADD-ON + Takeaway + 5 + Chive CC,BAGEL MENU + BAGEL OPTIONS + ADD-ONS + For Here or To Go? + Table Number + FANCY CC,7.1000000000000005,1
1359584,Cassolette Ti Bou,CARTE MIDI,7.0,20
254125,SalomonKing,SalomonKing,13.89999999999999,76
1955,Die deftige Omi + Wurst + Butter,Frühstück + AF Frühstück + AF Frühstück,11.9,1
968011,Coca cola 33cl,Boissons,1.4676407506702411,373
124154,4 Formaggi + Vorderschinken,Pizza + AF Extras,13.800000000000002,3
468257,200g Rinderfilet + medium + Kräuterbutter' + Gemüse' + Ofenkartoffel + Ende,Hauptgänge + AF Gargrad + Beilagen + Beilagen + Beilagen + AF Dressing,33.5,1
348965,Wonder Waffel + Pistazie + Bananen + Mandeln + Bounty + Kein Eis,WonderWaffel + AF Soßen + AF Früchte + AF Toppings + AF Specials + AF Eis,5.7,1
1505549,Tee Kräuter,Kaffee,2.799999999999999,22
1005743,Homemade Sushi 6er,Mi–Sushi&Co,4.5,4
24648,Punk Rustikale + Well Done + Ohne Extra Belag + Dicke Fritten. + + Mayo,Burger + Gargrad + Extra Belag + Menübeilagen + Soßen & Dips,12.0,2
1219542,Fritz Limo 0.33l + Fritz Cola ohne Zucker,Alkoholfrei + Abfrage Limo,2.8125,8
1192169,Tantanmen,Ramen,24.28004073043242,14731
307263,BURRITO + Chorizo + Chipotle,Burritos + FÜLLUNGEN + EXTRAS,8.435930232558139,86
1680325,Rumpsteak Pfeffersauce + Durch + Spätzle,Steaks + AFZ Steaks + AFZ Beilagen,19.900000000000002,1
1782259,Waffeln Kirsch. Van.eis,Süßes,5.900000000000027,290
1765052,Socken selbstgestrickt,Schals und Mützen,19.445,4
689724,Full Scottish Breakfast,8 Tastings,30.933333333333334,6
2005597,Monteverdi + (Dip) Mayonnaise Portion + Normal,Burger Menü + Dips Saucen + Optionalabfrage Burger Menu,24.3,4
144376,Heiße Zitrone,Cafe & Co,3.600000000000001,12
1711124,TACOS + Carnitas + Extra jalapenos*,Tacos + FÜLLUNGEN + EXTRAS,9.9,2
1485857,Individuelle Creme mit Extra Wirkstoffe,Prokukte,35.0,1
700378,Stachelbeer Kuchen,Käse- & Obstkuchen,3.099999999999943,1053
1715772,Kürbissuppe,Kasse 1,5.5,31
877130,VANILLEEIS MIT HEISS + MIT HEISSER SCHOKOLSAUCE,DESSERT + AF VANILLEEIS,6.5,25
643837,Coca-Cola light 0.2l,AFG,2.5,10
1994878,Kitchen Steak Döner + Dinkelvollkornmehl-Teig + Gemischter Salat + Knoblauchsoße,"Sandwiches & Wraps + AFZ PIZZEN & SCHIFFCHEN Teig + AFO Sandwiches, Wrapes, Box, Menü Extras + AFO Sandwiches, Wrapes, Box, Menü Soßen",8.400000000000002,18
1314131,Gorgonzola + Medium + Extra Bacon + Sweet Potatoes + Trüffelmayo + Aioli-Limette,Classic Burger + AF Garstufe + AF Extras + Beilagen + Dips + Dips,17.400000000000002,1
1816157,"Apfelschorle naturtrüb 0,40l",Non Alcoholic,4.5,81
332350,Jas d’esclans rosé,Vin,28.0,2
1809736,Tasting 300g + medium + Steakpommes + Beilagen-Salat + Mayonnaise,Steaks + Abfrage Steak + Beilagen Steaks + Beilagen Steaks + Dips,44.39999999999999,9
358201,Mineral o. Gas 33cl,Softgetränke,4.494256410256411,390
774108,"Mineralwasser Fl. 0,75 l + ohne Gas",Softdrinks + AF Wasser,5.5,140
715577,Mix 40cm,Kranz Roling,16.0,12
811192,"Sauvignon Blanc 0,75l",Wein Weiss,33.0,3
1946155,"2018 Spätburgunder JS 0,75",ROTWEIN DEUTSCHLAND,110.0,1
1584543,Gedeck,Insalata,3.5,5
359783,Zander KB + Kroketten 3,Wild u. Fisch + Beilagen,15.9,6
570515,Franziskaner Weißbier,Flaschen Biere,3.0999999999999983,37
871298,Pizza Sarda,Pizza,12.279629629629628,108
1057297,Almhüttn-Burger + Helles Dinkel + Keine Beilage + Mayonnaise* + Kein Extra,BEEF Burger + 1.AF Zwang bei ALLEN Burgern (außer Big Size) + 2.AF Zwang bei ALLEN Burgern + 3.AF Zwang bei ALLEN Burgern + 4. AF OPTIONAL bei ALLEN Burgern,9.200000000000001,1
228373,Chat Baker Sings,Dussmann Schallplatten,21.990000000000002,1
383777,Herz Waffle + Wenig Nutella + Granatapfel + Erdbeer + Haribo + — + Himmelblau + .,Waffeln + AF Soßen + AF Früchte + AF Früchte + AF Streussel + AF Specials + Eiscreme + AF Informationen,8.2,1
158107,Wonder Waffel + Bueno Creme + Erdbeer + Keine Toppings + Bounty + Kein Eis + Getränk: Nein + Kein Paket,WonderWaffel + AF Soßen + AF Früchte + AF Toppings + AF Specials + AF 2 Eis + AF Getränk + AF Paket,7.6000000000000005,1
1840610,Pizza Vegetariana,Speisen,8.0,1
362371,Big Ó Ahu + Süßkartoffel Pommes + Chili-Cheese-Sauce,Burger menü + Beilagen + AF Dip‘s und Extras,13.9,4
637310,Teres Major 200g + Süsskartoffel + Krautsalat*,"Steak + Opt AF alle Steaks, Burger,Chickenw. + Opt AF alle Steaks, Burger,Chickenw.",31.900000000000002,1
1005001,Tasse entkoffeinierter Kaffee,Kaffeekarte,2.200000000000001,34
1168879,Grappa 4cl + Gran Moscato,Digestif + Zwangsabfrage Grappa,6.0,12
470253,Rummo Pasta,Regal 1,3.178378378378374,74
635408,Greenalls Gin* + Sprite #1,Longdrink* + Filler*,7.5,1
941000,Holsteiner Art,Schnitzelgerichte,14.9,4
694681,Fresh Apple,Cocktails,5.5,18
847873,Harry Potter + Ohne Sauce*,Kids Karte + ZwangsabfrageBärner Frites Sauce,13.9,1
1643973,KALBSLEBER,VOM GRILL,10.899999999999999,30
157318,Standart Waffel + Nutella + Ohne Soße + Erdbeer + Banane + Ohne Frucht 1 + Duplo Weiß + Ohne Special + Krokant + Ohne Topping + Ohne Eis,Waffeln + Extra Soße + Extra Soße + Extra Frucht + Extra Frucht + Extra Frucht + Extra Special + Extra Special + Extra Topping + Extra Topping + Extra Eis,7.0,1
2059079,Pizza Bronte + Rohschincken,LE CREAZIONI DEL MAESTRO + Optionalabfrage EXTRA ZUTATEN,20.5,2
270238,Schnitzelteller + Bratkartoffeln,Schnitzel + AF Beilagen,17.899999999999988,40
222872,"Firma Weckenmann Hackbraten an Senfsauce, Kartoffelpüree und grünen Bohnen",MITTAGSKARTE,8.0,6
1159009,Crepes Amaretto to go,Crepes to go,3.5,2
333289,Wodka Gorbatschow,Zimmer,2.5,8
1704413,Jim Beam  Cola,Longdrinks,6.5,3
1590678,5er + Auf die Hand + Lookma Spezial + MI Vollmilch Schoko + MI Weiße Schokolade + TI Brownies + TI Bunte Streusel + TI Cookies + FI Ohne,Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Soße + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Topping + Abfrage Früchte,5.1000000000000005,1
732334,"MF IPA 0,33l",Craft Beer,3.759411764705886,68
1380213,Große Freiheit Wildwuchs,Biere,3.5,18
2041216,Croissant + nachbestellt,Frühstücke + Optionsabfrage Frühstück/Müsli,2.0,4
1091641,"Boulette,Rosenkohl&Kartoffeln",Boulettengerichte,5.2,1
980603,Geschmorter Schweinekamm,Hauptgerichte,14.0,3
276431,BEEF FILET MIGNON + À point/ Medium + Hand Cut Fries + Garlic Butter + —,From the GRILL + AFZ From the Grill. State of cooking + AFZ From the Grill Garnish + AFZ From the Grill Sauce + AFO From the Grill extras,33.5,1
362718,Klein 6 Stück + mit Nutella + mit KitKat,Churros + AF Dips + AF Topping,5.0,1
126803,8er + Auf die Hand + Raffaello + Weiße Schokolade + MI Bubble Gum + MI Lookma Spezial + TI Bunte Streusel + TI M&Ms + FI Erdbeeren,Abfrage Größe + Abfrage Größe + Abfrage Füllung + Abfrage Füllung + Abfrage Soße + Abfrage Soße + Abfrage Topping + Abfrage Topping + Abfrage Früchte,6.5,1
994690,Männer Frühstück + Mit Spiegelei + Mit Schinken,Frühstück Menü + AF Männer Frühstück 1 + AF Männer Frühstück 2,7.022222222222222,9
1503745,Cuba 250 g,Kaffee,7.689999999999999,14
1000455,Spezi + Spezi 0.2l,AFG + AFG,1.7,1
629824,Dream Waffel + Weisse Schokolade + Kirsche + Banane + Weisse Raspeln + Raffaleo + --- + -,Waffeln + AF Soße + AF Frucht + AF Frucht + AF Topping + AF Specials + AF Abwahl + AF Sahne,5.9,1
1309385,Lemon & Rosemary White,White Retail Tea,7.0,2
226869,"Sprite + 0,4 l",Alkoholfrei + Alkoholfrei,3.9,5
500291,Mayo,Currywurst,0.3997214484679677,718
506885,Barbie,Pizze,13.5,121
1536817,SC. KETCHUP,AF Option Sandwiches,0.0,2
1804350,After Eight Becher + Stracciatella + Minze* + Schoko,Eisspezialitäten + Abfrage Eisbecher_ + Abfrage Eisbecher_ + Abfrage Eisbecher_,7.5,1
218478,Glenfiddich,Whisky 2cl,4.0,10
2034736,Chardonnay 1/8,Offene Weißweine,3.7999999999999994,14
1528357,8er + ToGo ohne Tüte + Weiße Schokolade + Vollmilch Schoko + MI Weiße Schokolade + TI Mandeln + TI Haselnusskrokant + TI Pistazien + FI Bananen,Choose It + Choose It + Abfrage Fill It + Abfrage Fill It + Abfrage Melt it + Abfrage Top It + Abfrage Top It + Abfrage Top It + Abfrage Fruit It,5.9,1
1760314,Blue ocean Bowl + Chiasamen + Heidelbeere + Erdnussbutter + Tahin-Granola,Bowls + AF Bowl-Topping (3 inkl.) + AF Bowl-Topping (3 inkl.) + AF Bowl-Topping (3 inkl.) + AF Granola_,11.0,3
717356,"Spumante 0,75l",Schaumweine,6.333333333333333,3
651903,Gin Mare + Thomas Henry,Gin + AF Tonic,11.299999999999999,6
806272,GT mit Hähnchenbruststreifen + Henne Haus Dip,Hennes Goldtaler + Dips,10.39999999999999,56
897226,Dream Waffel + Vollmilchschkolade + Erdbeere Extra + Mango + --- + Smarties + --- + -,Waffeln + AF Soße + AF Frucht + AF Frucht + AF Abwahl + AF Specials + AF Abwahl + AF Sahne,6.5,2
482351,06 UDON NUDELSUPPE,Suppen,12.5,26
1086335,H-Peach T + 35 Sugar + -.,Fresh Pressed Tea + Sugar + Topping Hot,4.3,4
